session_id,user_id,session_start_ts,session_duration_sec,device_type,traffic_source,landing_page_type,pages_viewed,product_detail_views,search_used,search_queries_count,add_to_cart_count,remove_from_cart_count,checkout_started,checkout_steps_completed,error_events_count,avg_page_load_ms,returning_user,days_since_last_visit,prior_sessions_30d,prior_purchases_180d,purchase_made,order_value_usd
S100203,U1647,2026-01-17T03:29:31,37,tablet,organic_search,home,3,0,0,0,0,0,0,0,0,729,0,-1,0,0,1,44.06
S100204,U0449,2026-01-09T03:45:01,178,mobile,paid_search,home,5,3,0,0,0,0,0,0,0,582,1,18,8,1,0,0.0
S100205,U0749,2026-03-03T22:35:32,110,tablet,organic_search,promo,1,1,0,0,0,0,0,0,0,388,1,26,5,0,1,40.1
S100206,U1418,2026-02-18T18:13:46,202,desktop,direct,blog,8,4,1,1,1,0,0,0,1,904,1,2,14,1,0,0.0
S100207,U0512,2026-03-14T03:38:41,133,mobile,direct,promo,3,1,1,2,0,0,0,0,1,724,1,46,15,1,0,0.0
S100208,U0882,2026-03-01T09:54:25,94,mobile,paid_search,product,3,0,0,0,0,0,0,0,0,844,1,32,4,0,0,0.0
S100209,U0687,2026-04-17T04:34:21,159,desktop,organic_search,home,6,2,1,0,0,0,0,0,1,626,1,28,2,0,0,0.0
S100210,U1228,2026-02-14T06:54:43,145,desktop,referral,category,5,3,0,0,0,0,0,0,0,433,1,9,6,0,1,18.77
S100211,U0638,2026-03-09T04:38:25,157,mobile,organic_search,product,6,2,0,0,1,0,0,0,0,721,1,0,8,1,0,0.0
S100212,U1701,2026-02-03T20:05:42,107,mobile,social,category,6,1,0,0,0,0,0,0,0,710,0,-1,3,0,0,0.0
S100213,U0713,2026-04-09T15:02:29,53,desktop,paid_search,promo,6,3,0,0,0,0,0,0,1,641,1,0,4,1,1,74.07
S100214,U0047,2026-03-31T03:11:53,186,mobile,direct,search,1,1,0,0,1,0,0,0,0,616,0,-1,2,0,0,0.0
S100215,U0787,2026-02-25T22:09:53,20,tablet,direct,blog,2,0,0,0,0,0,0,0,0,718,1,18,4,0,0,0.0
S100216,U0261,2026-02-17T10:01:41,340,mobile,organic_search,home,9,2,0,0,0,0,0,0,0,505,1,6,19,1,0,0.0
S100217,U1358,2026-04-17T23:46:52,88,desktop,referral,home,3,1,0,0,0,0,0,0,0,705,1,13,7,0,0,0.0
S100218,U0883,2026-01-23T03:56:06,58,desktop,social,category,4,1,0,0,2,0,0,0,0,596,1,5,5,1,1,187.5
S100219,U0804,2026-01-07T22:03:59,142,mobile,referral,product,4,2,0,0,0,0,0,0,0,711,1,1,11,0,0,0.0
S100220,U1191,2026-03-03T15:02:54,109,mobile,paid_search,blog,5,3,0,0,0,0,0,0,0,564,1,4,8,1,1,16.92
S100221,U0524,2026-01-27T12:53:07,69,mobile,social,home,5,3,1,1,0,0,0,0,0,689,1,3,4,1,0,0.0
S100222,U0566,2026-02-21T00:02:23,138,mobile,social,category,2,2,0,0,0,0,0,0,0,645,1,4,2,0,0,0.0
S100223,U0343,2026-02-16T10:08:17,448,tablet,direct,search,7,3,0,0,1,0,1,3,0,449,1,22,14,1,1,85.84
S100224,U0336,2026-01-12T03:57:29,136,mobile,organic_search,category,3,0,0,0,0,0,0,0,0,734,0,-1,3,0,0,0.0
S100225,U0542,2026-03-03T08:21:47,149,mobile,social,category,5,1,0,0,0,0,0,0,1,624,1,2,2,1,0,0.0
S100226,U1218,2026-04-06T00:06:17,91,mobile,email,category,3,1,0,0,0,0,0,0,0,646,1,0,7,0,0,0.0
S100227,U1380,2026-03-15T15:04:27,70,mobile,organic_search,home,3,1,0,0,1,0,0,0,0,551,0,-1,0,1,0,0.0
S100228,U1754,2026-02-06T19:32:28,214,mobile,social,home,5,1,0,0,0,0,0,0,0,780,1,1,13,1,0,0.0
S100229,U0865,2026-03-12T00:14:49,126,tablet,direct,category,4,1,1,1,1,0,0,0,0,786,1,14,5,0,0,0.0
S100230,U1568,2026-01-12T07:31:53,20,mobile,organic_search,category,3,1,0,0,0,0,0,0,0,733,1,4,8,0,0,0.0
S100231,U1438,2026-03-03T12:54:02,130,tablet,direct,home,3,0,0,0,0,0,0,0,0,485,1,17,8,2,1,30.44
S100232,U1091,2026-02-07T07:41:24,93,mobile,social,product,3,2,0,0,0,0,0,0,1,717,1,8,12,0,0,0.0
S100233,U0129,2026-01-20T08:43:23,201,desktop,direct,home,1,0,0,0,0,0,0,0,1,643,1,5,8,1,1,31.32
S100234,U1313,2026-02-14T22:47:52,91,mobile,direct,home,3,2,0,0,0,0,0,0,0,959,1,18,9,1,0,0.0
S100235,U0764,2026-04-09T08:22:11,30,desktop,organic_search,category,2,1,1,1,0,0,0,0,0,492,1,0,4,1,1,94.54
S100236,U1756,2026-01-17T20:32:59,405,desktop,direct,promo,9,2,1,1,0,0,1,2,0,666,1,5,9,3,0,0.0
S100237,U0239,2026-03-21T07:09:22,20,mobile,referral,home,1,1,0,0,0,0,0,0,0,838,1,5,3,0,0,0.0
S100238,U0399,2026-02-06T14:48:40,246,mobile,direct,home,8,4,0,0,0,0,0,0,0,839,1,1,10,0,0,0.0
S100239,U0110,2026-01-29T07:50:36,102,desktop,organic_search,home,4,2,0,0,0,0,0,0,0,495,1,0,11,1,1,53.01
S100240,U0358,2026-03-24T16:03:36,41,mobile,organic_search,product,3,1,1,3,0,0,0,0,0,805,0,-1,0,1,0,0.0
S100241,U1020,2026-03-29T06:48:31,147,desktop,direct,search,4,1,1,1,0,0,0,0,0,611,1,4,6,1,1,28.0
S100242,U0171,2026-03-08T23:02:09,51,desktop,social,search,3,2,0,0,0,0,0,0,0,569,0,-1,0,1,0,0.0
S100243,U0053,2026-01-06T23:57:04,20,mobile,organic_search,product,1,0,0,0,0,0,0,0,0,804,0,-1,1,0,0,0.0
S100244,U1467,2026-04-02T13:45:50,20,mobile,direct,category,1,1,1,2,0,0,0,0,0,757,1,5,0,1,0,0.0
S100245,U1417,2026-03-10T07:04:34,228,tablet,organic_search,product,4,2,0,0,0,0,0,0,0,754,1,1,3,0,0,0.0
S100246,U0158,2026-03-26T09:40:41,132,desktop,direct,product,5,1,0,0,0,0,0,0,0,448,0,-1,0,0,1,52.62
S100247,U0540,2026-01-11T18:48:26,67,mobile,referral,home,3,2,1,1,0,0,0,0,0,832,1,0,7,1,0,0.0
S100248,U0103,2026-04-01T22:59:11,96,mobile,social,home,3,2,0,0,1,0,0,0,0,584,0,-1,0,2,0,0.0
S100249,U0907,2026-03-05T21:33:14,92,desktop,organic_search,promo,4,3,0,0,1,1,0,0,0,577,0,-1,0,1,1,22.48
S100250,U1603,2026-01-17T06:27:58,232,tablet,email,category,6,3,1,1,0,0,0,0,0,444,1,20,17,1,1,17.42
S100251,U0583,2026-02-07T14:28:57,145,mobile,paid_search,home,1,1,0,0,0,0,0,0,0,487,1,1,10,0,0,0.0
S100252,U1754,2026-02-26T05:24:18,97,mobile,direct,search,5,2,0,0,1,0,0,0,0,640,1,6,9,2,0,0.0
S100253,U1749,2026-02-27T00:07:46,221,mobile,referral,home,8,0,0,0,0,0,0,0,0,644,1,7,7,1,0,0.0
S100254,U0686,2026-04-09T16:37:49,75,desktop,direct,category,5,3,0,0,0,0,0,0,0,544,0,-1,3,0,0,0.0
S100255,U1098,2026-02-18T11:05:34,20,desktop,organic_search,search,7,3,0,0,0,0,0,0,0,307,0,-1,3,0,1,19.86
S100256,U1068,2026-01-27T04:45:11,178,desktop,organic_search,category,5,3,1,1,0,0,0,0,0,677,1,6,17,1,1,120.33
S100257,U0046,2026-04-14T20:39:39,109,desktop,paid_search,category,1,0,0,0,0,0,0,0,0,656,1,1,2,0,0,0.0
S100258,U0750,2026-04-17T22:46:56,57,mobile,organic_search,product,2,1,0,0,0,0,0,0,0,672,1,7,12,2,0,0.0
S100259,U1725,2026-01-06T00:50:38,165,desktop,organic_search,category,5,1,0,0,0,0,0,0,0,634,0,-1,1,0,1,51.23
S100260,U1331,2026-03-20T04:47:33,229,mobile,organic_search,product,6,2,1,0,0,0,0,0,0,575,1,9,9,1,0,0.0
S100261,U0671,2026-02-24T07:21:23,279,desktop,direct,product,5,0,0,0,0,0,0,0,0,649,0,-1,1,0,0,0.0
S100262,U1374,2026-02-06T07:15:06,20,mobile,email,home,3,1,0,0,0,0,0,0,0,611,1,2,6,0,0,0.0
S100263,U1699,2026-01-17T14:41:32,48,tablet,referral,category,4,3,0,0,0,0,0,0,0,486,1,7,7,2,1,54.83
S100264,U0241,2026-02-21T00:31:35,235,desktop,organic_search,search,3,3,0,0,0,0,0,0,0,567,0,-1,0,0,1,64.3
S100265,U1331,2026-01-10T10:41:29,20,mobile,paid_search,home,3,1,0,0,0,0,0,0,1,835,1,11,11,2,0,0.0
S100266,U1121,2026-01-16T18:16:22,189,desktop,direct,home,2,0,0,0,0,0,1,1,1,750,1,5,13,3,0,0.0
S100267,U1018,2026-04-02T05:14:53,147,tablet,social,category,7,2,0,0,0,0,0,0,0,759,1,2,11,0,0,0.0
S100268,U1557,2026-02-14T11:03:02,136,mobile,organic_search,search,5,2,0,0,0,0,0,0,0,700,1,13,4,0,0,0.0
S100269,U0773,2026-03-18T20:38:55,239,desktop,referral,product,6,5,0,0,0,0,0,0,0,480,1,17,7,1,1,55.34
S100270,U1589,2026-03-04T04:09:19,140,mobile,email,home,4,3,1,3,0,0,0,0,1,887,1,2,2,1,0,0.0
S100271,U1244,2026-01-27T05:54:10,215,mobile,organic_search,product,2,2,0,0,1,0,0,0,0,784,1,1,6,1,0,0.0
S100272,U0314,2026-01-10T12:18:22,343,desktop,paid_search,promo,6,4,0,0,1,0,0,0,0,795,0,-1,0,0,0,0.0
S100273,U0265,2026-02-06T21:30:05,185,mobile,organic_search,home,3,1,1,1,0,0,0,0,1,753,1,6,4,1,0,0.0
S100274,U1530,2026-03-17T08:37:03,60,mobile,organic_search,home,3,2,0,0,1,0,0,0,3,904,1,10,10,1,0,0.0
S100275,U0026,2026-03-27T15:54:36,20,mobile,organic_search,home,1,1,0,0,0,0,0,0,0,773,1,4,5,1,0,0.0
S100276,U0647,2026-01-15T18:45:18,85,mobile,organic_search,home,5,2,0,0,0,0,0,0,0,393,0,-1,1,0,0,0.0
S100277,U1516,2026-01-19T02:50:24,20,mobile,direct,blog,1,0,1,1,0,0,0,0,0,769,1,13,7,1,0,0.0
S100278,U1263,2026-02-23T21:36:57,131,desktop,paid_search,home,6,2,0,0,2,0,0,0,0,493,1,11,5,0,1,67.92
S100279,U1448,2026-01-23T18:53:16,80,desktop,organic_search,category,5,4,1,1,0,0,0,0,0,968,1,1,2,0,0,0.0
S100280,U0292,2026-01-20T02:39:32,202,mobile,paid_search,home,6,5,0,0,0,0,0,0,1,730,1,1,5,0,0,0.0
S100281,U0723,2026-02-04T16:41:00,153,mobile,organic_search,home,8,3,1,1,0,0,0,0,1,791,1,2,17,2,0,0.0
S100282,U1012,2026-04-01T08:36:50,82,desktop,organic_search,home,3,1,1,0,0,0,0,0,1,976,1,0,5,1,0,0.0
S100283,U0372,2026-02-24T17:53:48,157,tablet,social,product,5,4,0,0,0,0,0,0,0,668,1,3,8,0,1,35.38
S100284,U1249,2026-04-13T01:06:04,181,desktop,social,home,6,3,1,1,0,0,0,0,0,564,1,1,5,0,0,0.0
S100285,U1487,2026-03-07T07:09:56,140,desktop,organic_search,product,4,2,0,0,0,0,0,0,0,652,1,1,6,2,1,19.33
S100286,U0751,2026-03-18T20:29:34,283,mobile,organic_search,home,8,5,1,2,0,0,0,0,0,689,1,40,5,0,0,0.0
S100287,U1193,2026-01-31T04:46:46,93,mobile,email,promo,5,2,0,0,0,0,0,0,0,774,1,12,6,1,0,0.0
S100288,U1265,2026-04-08T12:51:15,231,mobile,organic_search,home,6,1,0,0,0,0,0,0,0,789,1,5,10,1,0,0.0
S100289,U1751,2026-03-02T21:01:45,178,mobile,organic_search,category,6,3,0,0,1,0,0,0,0,542,1,7,5,0,0,0.0
S100290,U1474,2026-04-16T17:11:43,71,desktop,organic_search,home,3,0,0,0,0,0,0,0,0,605,0,-1,0,2,0,0.0
S100291,U1359,2026-02-10T14:04:47,62,tablet,organic_search,home,6,4,0,0,0,0,0,0,0,350,1,3,6,0,1,27.74
S100292,U1236,2026-03-20T16:23:33,264,mobile,paid_search,product,7,5,1,0,2,1,0,0,1,954,1,1,9,1,0,0.0
S100293,U1349,2026-03-24T21:27:55,102,mobile,direct,home,6,3,1,0,0,0,0,0,0,568,1,0,13,1,0,0.0
S100294,U0646,2026-02-08T00:34:17,62,mobile,social,category,6,3,1,0,0,0,0,0,0,464,0,-1,1,1,0,0.0
S100295,U0248,2026-04-12T09:57:38,115,desktop,email,home,4,2,0,0,0,0,0,0,0,759,1,1,5,2,0,0.0
S100296,U0967,2026-01-26T17:46:48,127,mobile,social,search,5,2,1,1,0,0,0,0,0,634,1,5,6,1,0,0.0
S100297,U1420,2026-04-20T03:23:48,182,mobile,organic_search,category,8,2,0,0,0,0,0,0,2,700,1,1,7,0,0,0.0
S100298,U1617,2026-02-25T15:52:22,253,mobile,organic_search,product,9,4,0,0,0,0,0,0,0,732,1,6,12,2,0,0.0
S100299,U0891,2026-03-23T03:51:27,265,tablet,email,category,7,2,0,0,0,0,0,0,0,450,1,5,11,0,1,24.77
S100300,U0558,2026-04-20T09:28:45,532,desktop,organic_search,category,10,2,1,1,1,1,1,3,0,613,1,12,17,1,1,34.36
S100301,U0246,2026-01-19T09:59:47,348,desktop,email,product,5,5,1,1,0,0,1,2,0,773,1,1,4,0,1,21.0
S100302,U0597,2026-02-06T16:04:49,20,desktop,organic_search,category,4,1,0,0,0,0,0,0,1,715,1,14,4,0,0,0.0
S100303,U0124,2026-01-07T08:40:15,209,mobile,referral,home,7,5,0,0,0,0,0,0,0,593,1,3,8,0,0,0.0
S100304,U0114,2026-01-09T10:38:59,168,mobile,direct,home,8,3,0,0,0,0,0,0,0,372,1,8,2,0,0,0.0
S100305,U0553,2026-03-05T05:12:47,20,mobile,organic_search,search,1,1,0,0,0,0,0,0,0,763,1,11,7,0,0,0.0
S100306,U1135,2026-02-12T01:21:43,56,mobile,email,promo,6,2,1,1,0,0,0,0,0,680,1,6,12,0,0,0.0
S100307,U0700,2026-01-13T20:23:03,61,mobile,social,promo,1,0,0,0,0,0,0,0,0,670,0,-1,1,0,0,0.0
S100308,U1015,2026-03-26T02:08:33,54,mobile,email,product,3,2,0,0,0,0,0,0,0,698,1,1,11,2,0,0.0
S100309,U1316,2026-03-13T19:04:57,20,desktop,organic_search,product,2,1,0,0,0,0,0,0,0,681,1,24,7,1,0,0.0
S100310,U1191,2026-04-17T19:28:18,316,mobile,direct,blog,5,1,0,0,0,0,0,0,0,585,1,14,7,1,0,0.0
S100311,U0702,2026-04-05T23:02:39,34,desktop,direct,product,2,1,0,0,0,0,0,0,0,682,1,16,4,0,0,0.0
S100312,U0154,2026-04-01T08:34:39,123,mobile,referral,category,3,1,0,0,0,0,0,0,0,481,1,8,7,0,0,0.0
S100313,U1603,2026-02-27T15:32:59,235,desktop,referral,category,8,1,0,0,0,0,0,0,1,628,1,5,13,1,0,0.0
S100314,U0148,2026-03-14T12:21:08,286,mobile,email,promo,5,2,0,0,1,0,0,0,0,678,1,7,6,0,0,0.0
S100315,U1386,2026-03-04T17:46:08,203,mobile,referral,home,3,2,1,1,0,0,0,0,1,689,1,6,5,1,0,0.0
S100316,U0639,2026-01-27T04:49:16,150,mobile,email,blog,3,0,1,1,0,0,0,0,0,613,1,7,2,1,0,0.0
S100317,U0848,2026-04-16T12:47:05,240,mobile,organic_search,home,9,5,0,0,1,0,0,0,0,773,1,2,9,0,0,0.0
S100318,U1697,2026-02-26T01:19:22,164,mobile,social,search,3,1,0,0,0,0,0,0,0,530,0,-1,1,0,0,0.0
S100319,U0090,2026-01-24T13:17:13,76,mobile,direct,home,5,2,0,0,0,0,0,0,0,501,1,1,7,1,0,0.0
S100320,U0512,2026-01-08T07:44:44,164,mobile,referral,home,6,0,0,0,0,0,0,0,2,961,1,0,16,1,0,0.0
S100321,U0369,2026-02-06T11:50:01,120,mobile,direct,home,4,2,0,0,0,0,0,0,1,645,1,10,19,5,0,0.0
S100322,U0833,2026-03-22T00:22:13,294,mobile,email,category,4,3,0,0,0,0,0,0,0,758,1,6,10,3,0,0.0
S100323,U0090,2026-04-04T21:16:55,148,mobile,email,category,2,2,0,0,0,0,0,0,0,689,1,8,3,2,0,0.0
S100324,U1013,2026-01-07T14:16:12,287,mobile,social,home,8,5,1,0,0,0,0,0,0,612,1,2,2,2,0,0.0
S100325,U0726,2026-02-02T19:11:42,64,tablet,direct,home,3,2,0,0,0,0,0,0,0,684,1,13,11,1,0,0.0
S100326,U0155,2026-01-22T04:02:03,112,mobile,email,product,1,0,0,0,0,0,0,0,0,719,0,-1,0,1,0,0.0
S100327,U1740,2026-02-24T05:58:40,36,desktop,organic_search,product,3,1,0,0,0,0,0,0,0,539,0,-1,0,0,1,19.65
S100328,U0971,2026-03-05T02:15:59,151,desktop,organic_search,product,2,0,0,0,0,0,1,1,0,726,1,1,6,1,1,114.29
S100329,U1469,2026-02-08T23:15:52,289,mobile,email,home,5,2,0,0,0,0,0,0,0,446,0,-1,0,0,0,0.0
S100330,U1653,2026-03-05T20:06:16,145,desktop,direct,product,4,3,1,0,0,0,0,0,0,607,1,34,7,0,0,0.0
S100331,U1418,2026-03-06T08:07:45,211,desktop,organic_search,product,6,3,1,1,1,0,0,0,1,573,1,8,6,2,0,0.0
S100332,U0214,2026-01-10T17:06:14,86,mobile,referral,search,5,4,1,0,0,0,0,0,0,668,1,0,4,1,0,0.0
S100333,U1641,2026-03-23T08:11:30,176,mobile,direct,category,7,3,0,0,0,0,0,0,1,698,1,8,9,1,0,0.0
S100334,U0898,2026-04-12T21:59:59,196,tablet,organic_search,category,8,4,0,0,1,1,0,0,0,580,1,2,8,4,1,124.07
S100335,U0899,2026-01-13T16:51:18,192,mobile,organic_search,category,5,0,0,0,0,0,0,0,0,702,1,1,15,1,0,0.0
S100336,U1545,2026-04-18T00:27:20,73,mobile,organic_search,search,2,1,0,0,0,0,0,0,0,765,0,-1,0,0,0,0.0
S100337,U0571,2026-02-16T22:58:19,20,mobile,organic_search,home,3,0,0,0,0,0,0,0,0,564,1,1,17,1,0,0.0
S100338,U0493,2026-02-13T01:35:05,37,mobile,organic_search,home,3,2,0,0,0,0,0,0,0,792,0,-1,0,1,0,0.0
S100339,U1667,2026-02-25T22:01:17,45,mobile,email,home,1,1,1,0,0,0,0,0,2,675,1,21,9,1,0,0.0
S100340,U0253,2026-03-23T15:58:07,92,mobile,paid_search,promo,6,2,0,0,2,0,0,0,1,714,1,3,12,1,0,0.0
S100341,U1028,2026-01-12T11:29:22,123,desktop,email,category,6,4,0,0,0,0,0,0,0,435,1,5,3,0,1,12.76
S100342,U0232,2026-02-06T21:30:06,71,mobile,organic_search,blog,2,2,0,0,0,0,0,0,0,554,1,4,4,1,0,0.0
S100343,U0926,2026-01-09T08:58:20,316,desktop,organic_search,product,10,4,1,0,0,0,0,0,1,577,1,22,11,1,0,0.0
S100344,U0111,2026-03-25T14:23:18,51,mobile,paid_search,category,4,1,0,0,0,0,0,0,0,819,0,-1,2,0,0,0.0
S100345,U1794,2026-02-08T07:46:23,112,mobile,direct,promo,2,2,0,0,0,0,0,0,0,476,0,-1,1,0,0,0.0
S100346,U0781,2026-02-05T19:20:48,320,desktop,social,home,7,3,0,0,0,0,0,0,0,649,1,12,13,1,1,42.36
S100347,U1147,2026-01-26T10:14:18,196,mobile,organic_search,blog,4,0,1,3,0,0,0,0,0,961,1,7,3,0,0,0.0
S100348,U0867,2026-04-10T11:19:37,136,desktop,email,blog,2,1,0,0,0,0,0,0,0,499,0,-1,0,0,0,0.0
S100349,U0958,2026-03-21T11:48:34,110,mobile,organic_search,home,6,3,0,0,0,0,0,0,0,772,1,14,11,0,0,0.0
S100350,U0341,2026-03-07T07:23:13,111,mobile,direct,promo,5,2,0,0,0,0,0,0,1,833,1,16,2,0,0,0.0
S100351,U0865,2026-03-23T02:59:04,176,desktop,referral,product,4,3,0,0,0,0,0,0,0,430,1,17,6,2,1,35.51
S100352,U0637,2026-04-04T04:14:01,20,mobile,paid_search,blog,1,0,0,0,0,0,0,0,0,579,1,1,3,2,0,0.0
S100353,U1506,2026-03-25T16:45:32,133,mobile,organic_search,product,3,1,0,0,1,1,0,0,0,741,1,1,5,1,0,0.0
S100354,U0409,2026-03-26T00:56:41,92,mobile,organic_search,category,3,1,0,0,0,0,0,0,0,731,1,15,9,3,0,0.0
S100355,U0986,2026-01-18T18:24:00,118,tablet,direct,search,3,2,0,0,0,0,0,0,0,582,1,10,3,0,0,0.0
S100356,U1390,2026-04-05T07:23:02,79,desktop,email,home,5,3,0,0,1,1,0,0,0,372,1,11,6,2,1,29.69
S100357,U1770,2026-01-25T18:17:44,71,mobile,social,promo,1,0,1,0,0,0,0,0,0,485,0,-1,1,1,0,0.0
S100358,U0221,2026-04-09T16:36:12,60,desktop,email,home,5,0,1,1,0,0,0,0,0,517,1,5,4,0,0,0.0
S100359,U0621,2026-04-18T12:05:53,95,desktop,organic_search,product,4,3,0,0,0,0,0,0,0,717,1,11,5,0,1,35.51
S100360,U1655,2026-01-20T10:35:51,20,desktop,social,product,2,2,0,0,0,0,0,0,0,713,0,-1,0,0,0,0.0
S100361,U0947,2026-03-08T15:45:38,227,desktop,organic_search,product,5,5,0,0,2,0,0,0,0,608,1,10,3,1,1,43.94
S100362,U0094,2026-02-03T21:10:12,192,mobile,paid_search,category,4,0,1,1,0,0,0,0,0,816,1,7,5,0,0,0.0
S100363,U1437,2026-03-16T17:26:44,169,desktop,social,promo,6,3,0,0,0,0,0,0,0,503,1,11,5,1,0,0.0
S100364,U0756,2026-02-27T18:14:03,135,desktop,paid_search,search,3,1,0,0,0,0,0,0,0,519,0,-1,1,0,1,72.65
S100365,U1349,2026-01-06T03:57:35,172,desktop,email,promo,6,3,0,0,0,0,0,0,1,692,1,11,6,1,0,0.0
S100366,U1278,2026-02-14T07:45:40,224,mobile,organic_search,home,11,6,0,0,0,0,0,0,0,715,1,19,19,0,0,0.0
S100367,U0964,2026-04-05T18:05:24,151,mobile,organic_search,promo,5,1,1,2,0,0,0,0,0,1013,1,5,16,2,0,0.0
S100368,U0573,2026-02-02T02:04:44,136,mobile,organic_search,search,5,2,0,0,0,0,0,0,0,653,1,1,6,1,0,0.0
S100369,U0912,2026-01-30T22:56:25,74,desktop,organic_search,search,4,0,0,0,0,0,0,0,0,538,1,9,6,0,0,0.0
S100370,U1055,2026-01-24T16:02:47,62,mobile,referral,product,2,2,0,0,0,0,0,0,1,635,1,3,5,1,0,0.0
S100371,U0914,2026-01-15T03:34:15,153,mobile,paid_search,home,2,1,0,0,0,0,0,0,0,527,0,-1,0,0,0,0.0
S100372,U0766,2026-01-10T13:59:38,205,mobile,paid_search,promo,8,4,0,0,1,0,0,0,1,996,1,1,21,3,0,0.0
S100373,U0585,2026-01-16T14:03:50,166,desktop,organic_search,blog,7,5,0,0,1,0,0,0,0,563,1,1,7,2,1,75.42
S100374,U0900,2026-04-11T09:18:45,308,desktop,organic_search,promo,8,2,0,0,0,0,0,0,0,612,1,27,3,0,1,83.98
S100375,U1735,2026-03-26T15:14:56,96,tablet,paid_search,product,4,1,1,0,0,0,0,0,0,555,1,14,2,0,1,39.24
S100376,U0094,2026-02-12T14:53:07,136,mobile,direct,category,5,4,0,0,2,0,0,0,1,830,1,11,5,1,0,0.0
S100377,U1253,2026-03-02T08:15:02,145,mobile,organic_search,promo,1,0,0,0,0,0,0,0,0,737,0,-1,1,0,0,0.0
S100378,U0002,2026-01-12T23:35:22,20,mobile,social,promo,3,1,0,0,0,0,0,0,0,804,1,2,13,0,0,0.0
S100379,U1623,2026-03-21T06:27:25,119,mobile,organic_search,category,1,1,0,0,0,0,0,0,0,982,1,7,6,1,0,0.0
S100380,U1208,2026-02-17T19:04:08,229,mobile,social,home,5,1,1,0,1,0,0,0,0,707,1,23,6,0,0,0.0
S100381,U0071,2026-03-05T09:26:47,103,desktop,paid_search,product,3,1,1,1,0,0,0,0,0,412,1,5,6,1,1,71.57
S100382,U0640,2026-01-07T05:12:18,321,desktop,organic_search,home,7,3,0,0,0,0,1,1,1,679,1,1,9,2,1,50.62
S100383,U1726,2026-04-09T16:03:42,279,mobile,direct,home,8,3,1,1,0,0,0,0,0,731,1,21,5,0,0,0.0
S100384,U0011,2026-04-08T21:40:19,235,desktop,organic_search,category,7,2,0,0,0,0,0,0,0,362,0,-1,0,0,0,0.0
S100385,U1782,2026-01-15T05:46:56,131,desktop,organic_search,product,7,5,0,0,2,0,0,0,0,444,0,-1,0,0,1,57.37
S100386,U0887,2026-02-24T05:32:54,97,mobile,social,promo,4,2,0,0,0,0,0,0,0,617,0,-1,1,1,0,0.0
S100387,U1611,2026-03-07T02:25:06,135,tablet,direct,product,5,2,1,0,0,0,0,0,0,661,1,2,2,2,1,52.56
S100388,U0793,2026-01-13T15:15:00,219,mobile,organic_search,search,5,2,0,0,1,0,0,0,0,525,0,-1,1,0,0,0.0
S100389,U0066,2026-04-10T22:35:43,49,desktop,direct,blog,4,4,0,0,1,0,0,0,0,668,1,18,8,0,0,0.0
S100390,U1525,2026-02-15T23:33:47,157,desktop,social,promo,6,3,0,0,0,0,0,0,0,722,0,-1,0,0,1,45.82
S100391,U0686,2026-04-12T04:26:24,128,tablet,organic_search,home,7,3,1,1,1,0,0,0,1,727,0,-1,2,0,0,0.0
S100392,U1611,2026-01-31T22:48:16,325,mobile,paid_search,category,6,2,1,4,1,1,0,0,1,908,1,3,5,1,0,0.0
S100393,U1536,2026-01-22T20:19:45,203,mobile,referral,search,3,2,1,1,0,0,0,0,0,747,0,-1,2,0,0,0.0
S100394,U0939,2026-01-21T11:28:45,447,mobile,direct,home,8,5,1,2,0,0,0,0,2,694,1,13,15,1,0,0.0
S100395,U0025,2026-01-28T07:32:37,141,mobile,paid_search,category,8,7,0,0,1,0,0,0,0,911,1,2,4,1,0,0.0
S100396,U1765,2026-01-12T14:02:32,57,mobile,email,product,3,1,0,0,0,0,0,0,0,642,1,0,6,0,0,0.0
S100397,U1017,2026-01-22T01:45:15,123,desktop,email,product,1,1,1,1,0,0,0,0,0,737,1,21,5,0,0,0.0
S100398,U1160,2026-01-27T16:59:34,65,desktop,direct,category,3,1,0,0,0,0,0,0,0,251,1,1,10,2,1,66.62
S100399,U0153,2026-03-24T01:11:57,113,mobile,direct,promo,4,0,1,0,0,0,0,0,0,528,0,-1,1,2,0,0.0
S100400,U0215,2026-02-21T12:33:30,203,desktop,direct,home,6,3,0,0,1,0,0,0,0,708,1,6,6,0,0,0.0
S100401,U1665,2026-02-06T15:34:49,136,mobile,social,product,5,0,1,1,0,0,0,0,0,967,1,1,11,0,0,0.0
S100402,U0104,2026-03-13T10:20:29,68,mobile,organic_search,category,1,0,0,0,0,0,0,0,0,834,1,18,7,0,0,0.0
S100403,U0225,2026-02-28T09:04:15,246,desktop,organic_search,category,5,1,1,1,0,0,0,0,0,561,1,1,6,0,1,41.41
S100404,U0849,2026-02-05T02:29:20,189,mobile,organic_search,home,6,2,0,0,2,0,0,0,0,675,1,4,8,0,0,0.0
S100405,U0364,2026-04-03T06:07:06,142,mobile,paid_search,blog,6,2,0,0,1,0,0,0,1,968,1,1,10,1,0,0.0
S100406,U0326,2026-04-08T03:42:57,248,desktop,organic_search,category,4,2,1,2,0,0,0,0,0,436,1,1,12,2,1,45.79
S100407,U1484,2026-03-31T06:57:01,80,desktop,organic_search,home,5,3,0,0,1,0,0,0,0,342,1,2,7,0,1,26.97
S100408,U1742,2026-02-17T22:51:13,187,desktop,direct,promo,7,4,1,3,0,0,0,0,0,600,1,1,6,0,0,0.0
